"OBJECT_ID","F_INFO_WINDCODE","ANN_DATE","PRICE_DATE","F_NAV_UNIT","F_NAV_ACCUMULATED","F_NAV_DIVACCUMULATED","F_NAV_ADJFACTOR","CRNCY_CODE","F_PRT_NETASSET","F_ASSET_MERGEDSHARESORNOT","NETASSET_TOTAL","F_NAV_ADJUSTED","IS_EXDIVIDENDDATE","F_NAV_DISTRIBUTION","OPDATE","OPMODE"
"{DE03B2E0-24E0-40AE-8DE2-D1FA0098F19C}","110011.OF","20110826","20110825","1.7791","1.8191","","1.032357","CNY","","0","","1.8367","0",".0400","2019/9/27 21:40:27.000","1"
"{652B2FD6-DDE1-4175-927C-3DD8B43BD739}","110011.OF","20110827","20110826","1.7825","1.8225","","1.032357","CNY","","0","","1.8402","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{2C3655E1-A641-406E-8FB3-C57F61969CF5}","110011.OF","20110830","20110829","1.7756","1.8156","","1.032357","CNY","","0","","1.8331","0",".0400","2019/9/27 21:40:27.000","1"
"{AEBF6B57-E0E6-4B39-87FD-CC9689205EFC}","110011.OF","20110831","20110830","1.7653","1.8053","","1.032357","CNY","","0","","1.8224","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{0DEFBC85-5135-4A00-A8A3-96BEB44987C3}","110011.OF","20110901","20110831","1.7588","1.7988","","1.032357","CNY","","0","","1.8157","0",".0400","2019/9/27 21:40:27.000","1"
"{500DFD1B-CE0C-4EBD-93EB-2E3737E9718E}","110011.OF","20110902","20110901","1.7460","1.7860","","1.032357","CNY","","0","","1.8025","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{85CEBBA4-B5B6-471A-870A-B95023AC8645}","110011.OF","20110903","20110902","1.7284","1.7684","","1.032357","CNY","","0","","1.7843","0",".0400","2019/9/27 21:40:27.000","1"
"{102ECFC4-C4D4-4E0E-B559-8EDF0BD871FE}","110011.OF","20110906","20110905","1.6905","1.7305","","1.032357","CNY","","0","","1.7452","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{C690C61F-7F3D-443A-AD07-C58389B4DEB1}","110011.OF","20110907","20110906","1.6753","1.7153","","1.032357","CNY","","0","","1.7295","0",".0400","2019/9/27 21:40:27.000","1"
"{94775186-83E0-40D3-A616-8430D07A3A10}","110011.OF","20110908","20110907","1.7068","1.7468","","1.032357","CNY","","0","","1.7620","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{0FF571B8-69AA-45FD-8B98-C13FA18A0DB9}","110011.OF","20110909","20110908","1.6953","1.7353","","1.032357","CNY","","0","","1.7502","0",".0400","2019/9/27 21:40:27.000","1"
"{6EAF6672-5E76-4D63-94BC-A7C27A9ECCE7}","110011.OF","20110910","20110909","1.6837","1.7237","","1.032357","CNY","","0","","1.7382","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{D075FFAC-96AF-4478-9A0F-65E15DCB51A2}","110011.OF","20110914","20110913","1.6556","1.6956","","1.032357","CNY","","0","","1.7092","0",".0400","2019/9/27 21:40:27.000","1"
"{BA2EDA3E-383B-4A8E-9A10-95C619A25B99}","110011.OF","20110915","20110914","1.6665","1.7065","","1.032357","CNY","","0","","1.7204","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{EF8553B1-D49E-4AC8-BC66-B5AB07AC7D8C}","110011.OF","20110916","20110915","1.6679","1.7079","","1.032357","CNY","","0","","1.7219","0",".0400","2019/9/27 21:40:27.000","1"
"{10461B58-B4B1-4F30-98C9-B1C9108A4710}","110011.OF","20110917","20110916","1.6699","1.7099","","1.032357","CNY","","0","","1.7239","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{484AFE45-724D-4AFD-939C-2EC110FD70EC}","110011.OF","20110920","20110919","1.6406","1.6806","","1.032357","CNY","","0","","1.6937","0",".0400","2019/9/27 21:40:27.000","1"
"{3446F199-2D04-44DF-B25D-8BDD58419063}","110011.OF","20110921","20110920","1.6420","1.6820","","1.032357","CNY","","0","","1.6951","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{ECA3E326-A971-4A39-BD7C-D3530451F5C5}","110011.OF","20110922","20110921","1.6876","1.7276","","1.032357","CNY","","0","","1.7422","0",".0400","2019/9/27 21:40:27.000","1"
"{EEA49648-0FBF-494C-9357-7992F805381C}","110011.OF","20110923","20110922","1.6456","1.6856","","1.032357","CNY","","0","","1.6988","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{FEC94262-0BB2-4DD4-A28B-8C048D62953B}","110011.OF","20110924","20110923","1.6387","1.6787","","1.032357","CNY","","0","","1.6917","0",".0400","2019/9/27 21:40:27.000","1"
"{46369702-1568-42D6-B76F-76BB6819455A}","110011.OF","20110927","20110926","1.6231","1.6631","","1.032357","CNY","","0","","1.6756","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{6FFCA8A9-171E-4742-8B3F-A185455A3199}","110011.OF","20110928","20110927","1.6302","1.6702","","1.032357","CNY","","0","","1.6829","0",".0400","2019/9/27 21:40:27.000","1"
"{6499A759-42A3-4757-B027-9B225C6B3E62}","110011.OF","20110929","20110928","1.6152","1.6552","","1.032357","CNY","","0","","1.6675","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{5ADD9567-5F1B-45A7-A924-83D8C2B72076}","110011.OF","20110930","20110929","1.5881","1.6281","","1.032357","CNY","","0","","1.6395","0",".0400","2019/9/27 21:40:27.000","1"
"{B852A4FC-1DCD-4BAF-9B50-27EBC66A25A0}","110011.OF","20111010","20110930","1.5848","1.6248","","1.032357","CNY","2926502365.9600","0","2926502365.9600","1.6361","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{906C8996-9A30-45B3-942C-0085DD7373DF}","110011.OF","20111011","20111010","1.5677","1.6077","","1.032357","CNY","","0","","1.6184","0",".0400","2019/9/27 21:40:27.000","1"
"{43CA2C73-C2C9-4013-B948-42DF1F1DAD13}","110011.OF","20111012","20111011","1.5472","1.5872","","1.032357","CNY","","0","","1.5973","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{73C7657E-79A4-48EE-8CBE-CECE1F99C0C4}","110011.OF","20111013","20111012","1.5922","1.6322","","1.032357","CNY","","0","","1.6437","0",".0400","2019/9/27 21:40:27.000","1"
"{CECD0552-151B-425A-AD5D-F3BEA51D33DD}","110011.OF","20111014","20111013","1.6055","1.6455","","1.032357","CNY","","0","","1.6574","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{3D5ACA87-03EB-42B1-8793-3D5AC18A7D7C}","110011.OF","20111015","20111014","1.5960","1.6360","","1.032357","CNY","","0","","1.6476","0",".0400","2019/9/27 21:40:27.000","1"
"{27E41DBA-A400-4FF6-BED5-9935976BA812}","110011.OF","20111018","20111017","1.6082","1.6482","","1.032357","CNY","","0","","1.6602","0",".0400","2019/9/27 21:40:27.00022:4","1"
"{3C8F11C3-FB57-4A60-8317-5964A53CC95C}","110011.OF","20111019","20111018","1.5658","1.6058","","1.032357","CNY","","0","","1.6165","0",".0400","2019/9/27 21:41:07.000","1"
"{3801AFAC-49E3-4300-B740-42878356FDA4}","110011.OF","20111020","20111019","1.5510","1.5910","","1.032357","CNY","","0","","1.6012","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{A9EE772B-6241-4C59-9472-76A6967F4750}","110011.OF","20111021","20111020","1.5098","1.5498","","1.032357","CNY","","0","","1.5587","0",".0400","2019/9/27 21:41:07.000","1"
"{343CCA7A-03F0-4DF0-9E91-A958F01506AE}","110011.OF","20111022","20111021","1.4830","1.5230","","1.032357","CNY","","0","","1.5310","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{F92EC12F-3C08-46E9-913F-859794F4B2F6}","110011.OF","20111025","20111024","1.5029","1.5429","","1.032357","CNY","","0","","1.5515","0",".0400","2019/9/27 21:41:07.000","1"
"{8C78A3DB-3160-4FDB-934D-B1DCC532679E}","110011.OF","20111026","20111025","1.5432","1.5832","","1.032357","CNY","","0","","1.5931","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{D447C12F-4E06-4B90-A89B-C101153EABD3}","110011.OF","20111027","20111026","1.5558","1.5958","","1.032357","CNY","","0","","1.6061","0",".0400","2019/9/27 21:41:07.000","1"
"{E9B14B26-F91D-4E9B-AE77-B8374CF49506}","110011.OF","20111028","20111027","1.5536","1.5936","","1.032357","CNY","","0","","1.6039","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{66E79CF8-004A-44F2-97D1-D86B0B90115A}","110011.OF","20111029","20111028","1.5870","1.6270","","1.032357","CNY","","0","","1.6384","0",".0400","2019/9/27 21:41:07.000","1"
"{9EF425C8-8B78-48F1-8A6C-FFB321EF7954}","110011.OF","20111101","20111031","1.5935","1.6335","","1.032357","CNY","","0","","1.6451","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{3663CDF3-D606-4CE7-B331-812202BA86ED}","110011.OF","20111102","20111101","1.5955","1.6355","","1.032357","CNY","","0","","1.6471","0",".0400","2019/9/27 21:41:07.000","1"
"{56161456-0915-4CEA-BB7B-E37F98EF9665}","110011.OF","20111103","20111102","1.6175","1.6575","","1.032357","CNY","","0","","1.6698","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{66541EE7-0A1C-4CB4-80E4-CFF414080EA0}","110011.OF","20111104","20111103","1.6281","1.6681","","1.032357","CNY","","0","","1.6808","0",".0400","2019/9/27 21:41:07.000","1"
"{9E2DC554-0663-486F-8282-795942C1AE67}","110011.OF","20111105","20111104","1.6344","1.6744","","1.032357","CNY","","0","","1.6873","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{2E2C425C-FFDB-4427-BFD6-77CEA238FDE4}","110011.OF","20111108","20111107","1.6285","1.6685","","1.032357","CNY","","0","","1.6812","0",".0400","2019/9/27 21:41:07.000","1"
"{539288AC-4A0A-4CF1-BB6E-D1B064EC9420}","110011.OF","20111109","20111108","1.6226","1.6626","","1.032357","CNY","","0","","1.6751","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{BFEE6DCE-2997-445A-9BCC-B2A7B9D7DAC6}","110011.OF","20111110","20111109","1.6368","1.6768","","1.032357","CNY","","0","","1.6898","0",".0400","2019/9/27 21:41:07.000","1"
"{8934E291-2CD5-453A-93D7-07A095921AB5}","110011.OF","20111111","20111110","1.6217","1.6617","","1.032357","CNY","","0","","1.6742","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{DF3FF33B-7542-493E-836F-DFD68DA89413}","110011.OF","20111112","20111111","1.6145","1.6545","","1.032357","CNY","","0","","1.6667","0",".0400","2019/9/27 21:41:07.000","1"
"{6AC92089-2C4A-454A-98A3-120756783A76}","110011.OF","20111115","20111114","1.6500","1.6900","","1.032357","CNY","","0","","1.7034","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{233C6C12-06BA-4D25-A416-F0EF1FA8D8FD}","110011.OF","20111116","20111115","1.6566","1.6966","","1.032357","CNY","","0","","1.7102","0",".0400","2019/9/27 21:41:07.000","1"
"{DBCD16C0-647C-403C-9175-E1157B9B7826}","110011.OF","20111117","20111116","1.6168","1.6568","","1.032357","CNY","","0","","1.6691","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{C9B92FBE-600F-4C95-9A11-0D2041215FBB}","110011.OF","20111118","20111117","1.6199","1.6599","","1.032357","CNY","","0","","1.6723","0",".0400","2019/9/27 21:41:07.000","1"
"{12BEDDBC-A357-451D-895A-10FF1696DDE1}","110011.OF","20111119","20111118","1.5882","1.6282","","1.032357","CNY","","0","","1.6396","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{3819CD71-ADB6-4ACF-88C4-16A008AD97DC}","110011.OF","20111122","20111121","1.5844","1.6244","","1.032357","CNY","","0","","1.6357","0",".0400","2019/9/27 21:41:07.000","1"
"{CACFF02E-3A3A-432C-B8A7-140643E60B07}","110011.OF","20111123","20111122","1.5816","1.6216","","1.032357","CNY","","0","","1.6328","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{55B121A4-90D4-4D39-9310-F7D5248973A8}","110011.OF","20111124","20111123","1.5785","1.6185","","1.032357","CNY","","0","","1.6296","0",".0400","2019/9/27 21:41:07.000","1"
"{209B8081-259F-4796-BFB1-56E66311741C}","110011.OF","20111125","20111124","1.5777","1.6177","","1.032357","CNY","","0","","1.6287","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{7B29DC4D-D59E-4F35-8FC3-B093EBEA1467}","110011.OF","20111126","20111125","1.5676","1.6076","","1.032357","CNY","","0","","1.6183","0",".0400","2019/9/27 21:41:07.000","1"
"{D2800AA8-84A7-41D3-8BA2-754CDFB442E1}","110011.OF","20111129","20111128","1.5736","1.6136","","1.032357","CNY","","0","","1.6245","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{CE8E5EC5-D208-4E74-AFBC-9408507A2438}","110011.OF","20111130","20111129","1.5971","1.6371","","1.032357","CNY","","0","","1.6488","0",".0400","2019/9/27 21:41:07.000","1"
"{C734EA65-77C3-42F4-B848-548014AF97EF}","110011.OF","20111201","20111130","1.5566","1.5966","","1.032357","CNY","","0","","1.6070","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{E4DF1B26-CA0D-4014-97D1-528E8A6EB5B9}","110011.OF","20111202","20111201","1.5824","1.6224","","1.032357","CNY","","0","","1.6336","0",".0400","2019/9/27 21:41:07.000","1"
"{1CAFFBE8-1513-46B1-B135-B142BD1B5A44}","110011.OF","20111203","20111202","1.5536","1.5936","","1.032357","CNY","","0","","1.6039","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{330A60B2-6957-4A03-808C-5FCEA856CC63}","110011.OF","20111206","20111205","1.5142","1.5542","","1.032357","CNY","","0","","1.5632","0",".0400","2019/9/27 21:41:07.000","1"
"{F68F0E0B-FE89-49C2-9B0E-97E133A6C0F7}","110011.OF","20111207","20111206","1.5120","1.5520","","1.032357","CNY","","0","","1.5609","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{7BC80E40-288D-4A15-9566-C4D3F3E9CAA5}","110011.OF","20111208","20111207","1.5135","1.5535","","1.032357","CNY","","0","","1.5625","0",".0400","2019/9/27 21:41:07.000","1"
"{CA72F53B-7569-479A-BE94-5FFBA22D0E61}","110011.OF","20111209","20111208","1.5075","1.5475","","1.032357","CNY","","0","","1.5563","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{41F5583A-CE54-448B-89EC-322CBDFC9348}","110011.OF","20111210","20111209","1.4958","1.5358","","1.032357","CNY","","0","","1.5442","0",".0400","2019/9/27 21:41:07.000","1"
"{9B1D25F6-26A0-4EAC-976A-AC8A801022C3}","110011.OF","20111213","20111212","1.4820","1.5220","","1.032357","CNY","","0","","1.5300","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{97B0F273-9F38-462E-AFF7-01A111620572}","110011.OF","20111214","20111213","1.4504","1.4904","","1.032357","CNY","","0","","1.4973","0",".0400","2019/9/27 21:41:07.000","1"
"{5CC36469-3672-44E4-BF49-135A1EB98B2E}","110011.OF","20111215","20111214","1.4317","1.4717","","1.032357","CNY","","0","","1.4780","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{6C5BF8FE-E82B-4E42-8A51-7A99AF2B851C}","110011.OF","20111216","20111215","1.4074","1.4474","","1.032357","CNY","","0","","1.4529","0",".0400","2019/9/27 21:41:07.000","1"
"{32B9A5CE-7179-43DA-A4D0-4F035E4D264F}","110011.OF","20111217","20111216","1.4396","1.4796","","1.032357","CNY","","0","","1.4862","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{3B71CC1B-F743-4F4C-AA94-8D9D349473FD}","110011.OF","20111220","20111219","1.4412","1.4812","","1.032357","CNY","","0","","1.4878","0",".0400","2019/9/27 21:41:07.000","1"
"{3405340F-A774-4E5C-95F1-BC73027DE512}","110011.OF","20111221","20111220","1.4337","1.4737","","1.032357","CNY","","0","","1.4801","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{25B7BE15-9B12-45E1-B6F8-3F583DDF95EB}","110011.OF","20111222","20111221","1.4095","1.4495","","1.032357","CNY","","0","","1.4551","0",".0400","2019/9/27 21:41:07.000","1"
"{F638ED25-0D9D-4263-B6DC-E429E265F554}","110011.OF","20111223","20111222","1.4139","1.4539","","1.032357","CNY","","0","","1.4596","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{1F3D0B62-9E63-41B2-A0C1-44AED76CCD2F}","110011.OF","20111224","20111223","1.4183","1.4583","","1.032357","CNY","","0","","1.4642","0",".0400","2019/9/27 21:41:07.000","1"
"{7619EF53-586C-41E0-BC10-4A57E34F81BA}","110011.OF","20111227","20111226","1.4083","1.4483","","1.032357","CNY","","0","","1.4539","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{9D21E760-F43B-4E1A-BE49-1ADC76FF742C}","110011.OF","20111228","20111227","1.3815","1.4215","","1.032357","CNY","","0","","1.4262","0",".0400","2019/9/27 21:41:07.000","1"
"{AD9FBEAA-BA73-4FE7-BA3E-45428343483F}","110011.OF","20111229","20111228","1.3759","1.4159","","1.032357","CNY","","0","","1.4204","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{7BB8F5AF-3494-4EBE-9C6D-AC1DDE3BB328}","110011.OF","20111230","20111229","1.3783","1.4183","","1.032357","CNY","","0","","1.4229","0",".0400","2019/9/27 21:41:07.000","1"
"{5F900588-5FB3-4EB1-A240-CB6522961288}","110011.OF","20111231","20111230","1.4045","1.4445","","1.032357","CNY","","0","","1.4499","0",".0400","2019/9/27 21:41:07.00022:4","1"
"{BEEC044A-06F1-4248-8861-DB25AF689AB4}","110011.OF","20120104","20111231","1.4044","1.4444","","1.032357","CNY","2604063926.1200","0","2604063926.1200","1.4498","0",".0400","2019/9/27 21:41:07.000","1"
"{1D3381A0-CB2E-489A-B887-D752C0D53A5B}","110011.OF","20120105","20120104","1.3672","1.4072","","1.032357","CNY","","0","","1.4114","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{8E11C7A0-A65D-4E99-838F-365E295802C5}","110011.OF","20120106","20120105","1.3127","1.3527","","1.032357","CNY","","0","","1.3552","0",".0400","2019/9/27 22:37:12.000","1"
"{F6BD6C14-1349-4064-8010-E86A7B6A2E15}","110011.OF","20120107","20120106","1.3137","1.3537","","1.032357","CNY","","0","","1.3562","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{6EFED9FF-DC96-4565-9CB5-631E10D868B5}","110011.OF","20120110","20120109","1.3526","1.3926","","1.032357","CNY","","0","","1.3964","0",".0400","2019/9/27 22:37:12.000","1"
"{999FE464-EC0E-4B20-82F7-6277641A64B5}","110011.OF","20120111","20120110","1.3997","1.4397","","1.032357","CNY","","0","","1.4450","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{72A6C2D3-DF5D-4C6A-8C4F-57238A091FD3}","110011.OF","20120112","20120111","1.3977","1.4377","","1.032357","CNY","","0","","1.4429","0",".0400","2019/9/27 22:37:12.000","1"
"{6463AD76-5178-449C-8AA9-6C526558395C}","110011.OF","20120113","20120112","1.3910","1.4310","","1.032357","CNY","","0","","1.4360","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{7F695E44-BCCD-4F1A-A840-BDAE88DB1C7D}","110011.OF","20120114","20120113","1.3439","1.3839","","1.032357","CNY","","0","","1.3874","0",".0400","2019/9/27 22:37:12.000","1"
"{CBF88A18-B8FE-4119-9896-5788326C808B}","110011.OF","20120117","20120116","1.2917","1.3317","","1.032357","CNY","","0","","1.3335","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{0CFC0E2A-0172-441A-A456-38157DC0F8A4}","110011.OF","20120118","20120117","1.3508","1.3908","","1.032357","CNY","","0","","1.3945","0",".0400","2019/9/27 22:37:12.000","1"
"{9DBEBA94-A564-4BB0-A1A5-B541B8470D0E}","110011.OF","20120119","20120118","1.3198","1.3598","","1.032357","CNY","","0","","1.3625","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{35528572-61BE-48AF-B8DA-BFC65EAB9C0E}","110011.OF","20120120","20120119","1.3398","1.3798","","1.032357","CNY","","0","","1.3832","0",".0400","2019/9/27 22:37:12.000","1"
"{88140490-6BB1-4D70-ADA3-FD19D5CFEEF8}","110011.OF","20120121","20120120","1.3596","1.3996","","1.032357","CNY","","0","","1.4036","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{C3342D75-992E-4D47-8C45-BF1A2F008B98}","110011.OF","20120131","20120130","1.3515","1.3915","","1.032357","CNY","","0","","1.3952","0",".0400","2019/9/27 22:37:12.000","1"
"{DC2F118F-4E3C-4E9E-B612-B92097F524AB}","110011.OF","20120201","20120131","1.3578","1.3978","","1.032357","CNY","","0","","1.4017","0",".0400","2019/9/27 22:37:12.00022:4","1"
"{CE31D478-E75F-4A2F-AB50-6A08AAD9B70B}","110011.OF","20120202","20120201","1.3476","1.3876","","1.032357","CNY","","0","","1.3912","0",".0400","2019/9/27 22:37:12.000","1"
"{6FFC80C0-2346-4B2E-9695-8C2FD1386BD9}","110011.OF","20120203","20120202","1.3662","1.4062","","1.032357","CNY","","0","","1.4104","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{865FC842-560B-4210-8649-79DC2E595947}","110011.OF","20120204","20120203","1.3851","1.4251","","1.032357","CNY","","0","","1.4299","0",".0400","2019/9/27 22:39:34.000","1"
"{19104148-0A86-47A0-9983-D94B601F7BB5}","110011.OF","20120207","20120206","1.4001","1.4401","","1.032357","CNY","","0","","1.4454","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{A3FAAE69-428F-4180-A6E0-6A64278C046D}","110011.OF","20120208","20120207","1.3807","1.4207","","1.032357","CNY","","0","","1.4254","0",".0400","2019/9/27 22:39:34.000","1"
"{D2B466E9-9F4B-4F26-AFAE-9A8DDC47D5EE}","110011.OF","20120209","20120208","1.4156","1.4556","","1.032357","CNY","","0","","1.4614","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{901A4223-14F8-490F-8EEC-2A512DA668CA}","110011.OF","20120210","20120209","1.4204","1.4604","","1.032357","CNY","","0","","1.4664","0",".0400","2019/9/27 22:39:34.000","1"
"{C6D4FCDE-0B6D-409F-AA6E-9E618F7C2FAF}","110011.OF","20120211","20120210","1.4249","1.4649","","1.032357","CNY","","0","","1.4710","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{D5EED40F-9648-4F4B-8EC9-1C0C70ECA5F0}","110011.OF","20120214","20120213","1.4304","1.4704","","1.032357","CNY","","0","","1.4767","0",".0400","2019/9/27 22:39:34.000","1"
"{D4F99E9A-F291-44CD-8926-5D791A1E9F95}","110011.OF","20120215","20120214","1.4242","1.4642","","1.032357","CNY","","0","","1.4703","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{7E1665D8-1E7E-4432-ABEC-004F5BDEBC7F}","110011.OF","20120216","20120215","1.4402","1.4802","","1.032357","CNY","","0","","1.4868","0",".0400","2019/9/27 22:39:34.000","1"
"{2698F1B9-33D8-4CE5-AEEB-B997B2B38F90}","110011.OF","20120217","20120216","1.4382","1.4782","","1.032357","CNY","","0","","1.4847","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{DF455558-53CE-4E40-8856-7A962077FB7D}","110011.OF","20120218","20120217","1.4354","1.4754","","1.032357","CNY","","0","","1.4818","0",".0400","2019/9/27 22:39:34.000","1"
"{1AFB58FB-3260-423E-9048-3A3D59A01F6D}","110011.OF","20120221","20120220","1.4394","1.4794","","1.032357","CNY","","0","","1.4860","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{5F53C602-A7CB-4D06-BE6B-4CA3E48941F8}","110011.OF","20120222","20120221","1.4556","1.4956","","1.032357","CNY","","0","","1.5027","0",".0400","2019/9/27 22:39:34.000","1"
"{FBEA65A0-4084-4CBC-BCA2-068935F09EAE}","110011.OF","20120223","20120222","1.4785","1.5185","","1.032357","CNY","","0","","1.5263","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{46340DAA-018D-4FBE-B9CE-7F9182722561}","110011.OF","20120224","20120223","1.4908","1.5308","","1.032357","CNY","","0","","1.5390","0",".0400","2019/9/27 22:39:34.000","1"
"{4748C1B5-BE35-4876-BB55-96AA5CA0ADFF}","110011.OF","20120225","20120224","1.5095","1.5495","","1.032357","CNY","","0","","1.5583","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{4FFF4BE5-2D7E-466C-84D8-54DB338D8430}","110011.OF","20120228","20120227","1.5121","1.5521","","1.032357","CNY","","0","","1.5610","0",".0400","2019/9/27 22:39:34.000","1"
"{FA9E5C3E-D247-4E94-91D4-E13C1F4A3118}","110011.OF","20120229","20120228","1.4997","1.5397","","1.032357","CNY","","0","","1.5482","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{BA94A198-51D2-4F05-AFD8-1F2E57069157}","110011.OF","20120301","20120229","1.4883","1.5283","","1.032357","CNY","","0","","1.5365","0",".0400","2019/9/27 22:39:34.000","1"
"{0D787AE4-FBBD-4921-BB1E-B1E8968CB7BF}","110011.OF","20120302","20120301","1.4894","1.5294","","1.032357","CNY","","0","","1.5376","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{F4DE40D5-E966-4F44-AB08-9C58C2435F36}","110011.OF","20120303","20120302","1.5112","1.5512","","1.032357","CNY","","0","","1.5601","0",".0400","2019/9/27 22:39:34.000","1"
"{D8DE79FB-FB8D-4973-ABB0-D74792A18C8A}","110011.OF","20120306","20120305","1.5032","1.5432","","1.032357","CNY","","0","","1.5518","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{A79B3FE1-CDCA-4E81-BA2F-D299FB07D35C}","110011.OF","20120307","20120306","1.4816","1.5216","","1.032357","CNY","","0","","1.5295","0",".0400","2019/9/27 22:39:34.000","1"
"{08F9C0D7-3BFE-48BB-B68C-02FED93A8077}","110011.OF","20120308","20120307","1.4718","1.5118","","1.032357","CNY","","0","","1.5194","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{F908A6B2-7321-4F15-8F1B-51CB1F345434}","110011.OF","20120309","20120308","1.4913","1.5313","","1.032357","CNY","","0","","1.5396","0",".0400","2019/9/27 22:39:34.000","1"
"{58FC024D-5F46-4E0C-8EBB-6DDA017B55BE}","110011.OF","20120310","20120309","1.5182","1.5582","","1.032357","CNY","","0","","1.5673","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{DEB6577A-3024-4F35-B069-BE96426AF269}","110011.OF","20120313","20120312","1.5236","1.5636","","1.032357","CNY","","0","","1.5729","0",".0400","2019/9/27 22:39:34.000","1"
"{E7D87BFF-6695-48EA-8079-58F10CA1711B}","110011.OF","20120314","20120313","1.5411","1.5811","","1.032357","CNY","","0","","1.5910","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{D750086C-0BAB-45E2-8F2A-F84236657980}","110011.OF","20120315","20120314","1.5028","1.5428","","1.032357","CNY","","0","","1.5514","0",".0400","2019/9/27 22:39:34.000","1"
"{0B1CB7A3-7A2D-45EA-AD1A-5B0824D25753}","110011.OF","20120316","20120315","1.4965","1.5365","","1.032357","CNY","","0","","1.5449","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{DD5A0BFC-4CF6-40F3-A92E-697DCCFFAD08}","110011.OF","20120317","20120316","1.5232","1.5632","","1.032357","CNY","","0","","1.5725","0",".0400","2019/9/27 22:39:34.000","1"
"{864D3C7B-CB24-4B34-9252-213EB721982F}","110011.OF","20120320","20120319","1.5314","1.5714","","1.032357","CNY","","0","","1.5810","0",".0400","2019/9/27 22:39:34.00022:4","1"
"{93354793-CDEB-4337-BFD9-E3353A4731B7}","110011.OF","20120321","20120320","1.5000","1.5400","","1.032357","CNY","","0","","1.5485","0",".0400","2019/9/27 22:39:34.000","1"
"{A7F94C0C-2960-4FB3-A613-70FFA4E33D54}","110011.OF","20120322","20120321","1.5041","1.5441","","1.032357","CNY","","0","","1.5528","0",".0400","2019/9/27 22:39:34.00022:4","1"
