ÈÕÆÚ,G1,G2,G3,G4,G5
2010-08-06,0.02802337025451319,0.02432449121130404,0.02082027440862408,0.020772822888056857,-0.00514073469693815
2010-08-13,-0.004785458929236775,-0.008240551155109846,-0.0016006458866238131,-0.012130892428117813,-0.025524886950918084
2010-08-20,0.019698643234597562,0.012513163470560426,0.0041930619593774435,0.013422406081298719,0.017266033448225124
2010-08-27,-0.011150548632445901,-0.012776154505125564,-0.0031548239231992837,-0.008934857369592427,-0.018065514461592203
2010-09-03,0.027110001538727512,0.0361307170290144,0.03146103845239983,0.029087713633223,0.004692172443266182
2010-09-10,0.0074700850114312175,0.019804252521416543,0.022060350306877693,0.018151273294933393,-0.004329400784907374
2010-09-17,-0.01165676697564731,-0.02007150237807852,-0.01907581589529859,-0.01858237863486563,-0.025485436533948753
2010-09-21,-0.00509457807278136,-0.015503872472773458,-0.014201019569466396,-0.0029151351665247147,0.0026508357432385877
2010-09-30,0.017101569794451328,0.0294777770296411,0.04237728121125024,0.029739265160911847,0.021507221794681036
2010-10-08,0.026581991099806454,0.03334152476396488,0.03472514673257475,0.039910608661932426,0.03386912548180629
2010-10-15,0.05426268631541837,0.046867015374991355,0.07990903617723995,0.0768173450702059,0.11396123984097906
2010-10-22,0.02419232623699058,0.028598347783862256,0.031107823789557388,0.036906681201729845,-0.012907299104274194
2010-10-29,0.0241047784214043,0.01953021887886253,0.025896598846882182,0.004210801329294434,-0.010456426221395613
2010-11-05,0.03953675883921993,0.05798899262551203,0.04543042837332491,0.04821040846592127,0.0459639424010548
2010-11-12,-0.060170908574880354,-0.07282897023054685,-0.06524882084471113,-0.05973405587137822,-0.042064756494401716
2010-11-19,-0.026322436910221264,-0.019189613936046717,-0.03235785794455119,-0.030400276125373438,-0.04026708834677384
2010-11-26,0.012555078360557501,0.014758648756884114,0.0120640266590025,0.0062328737473135625,-0.018352442073809663
2010-12-03,-0.007317567150167639,-0.027190988888211927,-0.017591780016463714,-0.009547379358850451,-0.004565244175463546
2010-12-10,-0.009722966704741199,-0.006772189984269472,-0.001746308377201352,0.001529208720743992,0.003518937773155359
2010-12-17,0.02923628975057879,0.03483800283516864,0.03454411309707936,0.02967612105545431,0.008823238094171307
2010-12-24,-0.018837629160458735,-0.02657352706385754,-0.024186557778767305,-0.021822300820803723,-0.014585687312413533
2010-12-31,-0.0301741480289339,-0.014656402280515653,-0.012725519822946249,0.007820995534174176,-0.008827691301413075
2011-01-07,0.024464145417807632,0.016734287003080668,0.01182409700957693,0.008106286505578696,0.008846054191597017
2011-01-14,-0.027468108319107537,-0.037598355757441894,-0.03964655172040907,-0.0345472530155416,-0.0038676874255348668
2011-01-21,-0.04325244840454016,-0.042845080982739384,-0.03364620819462765,-0.04465974016602589,-0.022134714425997255
2011-01-28,0.013846703647117762,0.020426019486956156,0.023859962281907947,0.022431220995093686,0.012073401543524107
2011-02-01,0.008239389982582123,0.020882084147090033,0.015407283122998527,0.015485357141642718,0.01440037564967393
2011-02-11,0.034141311730395224,0.02520801444909071,0.022279138035088426,0.016603578253977104,0.0003824165986574261
2011-02-18,0.028748777615086443,0.03537447196086863,0.03913124087986183,0.025675964279857945,0.022289384818382895
2011-02-25,0.005970235962738496,0.0064000808270333175,0.0007120239256212662,-0.002659474029096203,-0.016013393498582138
2011-03-04,0.019446244882654506,0.012180048251695223,0.013938182190355131,0.013159871993200352,0.02573227963268112
2011-03-11,-0.005302122498345366,-0.002774326610624821,-0.004071316903996313,0.005953770149692671,-0.00848603042274033
2011-03-18,-0.0028719369941267226,-0.006197454364526328,-0.0056845315812766835,-0.016600155916125577,-0.011057505504898892
2011-03-25,0.021236071743666034,0.024193502149466438,0.0249546115111016,0.019075641565473745,0.025458865789041787
2011-04-01,-0.018225702578698082,-0.01998979993298976,-0.01942873568730099,-0.020075990733259552,0.005438471197116659
2011-04-08,0.012010473232028786,0.021393342693598945,0.020122335146187408,0.024254261239569544,0.021039119926681425
2011-04-15,0.00860059129413886,0.006845675618555482,-0.004723696645117965,-0.00850123646501309,0.007580236679793384
2011-04-22,-0.012652799932048403,-0.006069644516167903,-0.010342965849990223,-0.016106749090666044,-0.020225160680402383
2011-04-29,-0.04946069796406067,-0.053272526859262495,-0.041996716600446946,-0.05261454304436481,-0.014582481965835139
2011-05-06,-0.004213640289334848,-0.010174233897381356,-0.008751462958330626,-0.02047155247558039,-0.026858198495832687
2011-05-13,0.0057289726817979355,0.006177803100020447,0.007061370536916105,-0.002012499222606121,-2.3288401366864164e-05
2011-05-20,-0.006400532551685548,-0.002983889010597282,-0.01439512530900769,-0.004499199585606405,0.000422178785520374
2011-05-27,-0.07188065658202691,-0.07158598947788343,-0.05949983382234857,-0.05393628661036616,-0.03664558120673926
2011-06-03,0.009119659715174937,0.010100639097857021,0.016683893639544256,0.017489838528924846,0.005002260490079024
2011-06-10,-0.0032726351656005856,-0.006113222542419241,-0.00545690249038868,-0.006469032804077548,-0.00431309356106223
2011-06-17,-0.034039346978206084,-0.03204248358796404,-0.03174706232317512,-0.023445886134003315,-0.007725688855195392
2011-06-24,0.036323824071651356,0.04514145792236674,0.05183125816337432,0.04814268371621505,0.04146839452236191
2011-07-01,0.015060265246932424,0.02075306507861571,0.020008908157422817,0.016865334901643443,-0.0015754697358077564
2011-07-08,0.03605728101264023,0.03041125681834441,0.02767674732049577,0.0169386038496303,0.0059064750319484495
2011-07-15,0.016408006972619814,0.012645508581860011,0.019502423452105812,0.017426511869179366,-0.0020833585857249746
2011-07-22,-0.018162787468594226,-0.01749511326948383,-0.01560207058164239,-0.023354124805061018,-0.015568160335431664
2011-07-29,-0.03225841866854386,-0.03239070956681391,-0.038295076425156394,-0.031242510728973827,-0.017472608855390457
2011-08-05,-0.02305845691916292,-0.02011208922297558,-0.01762270994019551,-0.02339599676065289,-0.03234092119698992
2011-08-12,-0.02074654446460102,-0.003934933692364649,-0.014551712030596431,-0.010209409506640333,-0.009937319136705187
2011-08-19,-0.02828960056783514,-0.0299065036198305,-0.026018106393600176,-0.03471932955237698,-0.01960502155219024
2011-08-26,0.04591344697128491,0.03805080630632689,0.03205993373300883,0.029316334407256776,0.028106776320302205
2011-09-02,-0.03809341637694358,-0.04056544123192905,-0.043376916257640265,-0.036734843967834836,-0.02574257912965462
2011-09-09,-0.018534038521580663,-0.019543124547367653,-0.0233845331494703,-0.023870598910386957,-0.007018551256128632
2011-09-16,-0.002734511503825924,-0.0067217963063278255,-0.005865771087447317,-0.006296125399710745,-0.00437165666463848
2011-09-23,-0.023232410983464374,-0.023664157017735728,-0.011340187053542755,-0.021211158042549905,-0.020540047797028622
2011-09-30,-0.05179195317510104,-0.04402520984663906,-0.037951614733185486,-0.03476140158426298,-0.01451917074940995
2011-10-14,0.02938305486007056,0.027786015648264266,0.030436547542510836,0.02326835203182183,0.027164988369093562
2011-10-21,-0.06696122749908562,-0.07305328444753012,-0.07553935383510799,-0.069825584971438,-0.03142932829620034
2011-10-28,0.08420466720838801,0.08130535141324814,0.08004110240607064,0.08481147403890016,0.060475262936364856
2011-11-04,0.04101039602582922,0.0375621502792685,0.024338238004820004,0.026980208497373735,0.013720290847617573
2011-11-11,-0.02830840218174324,-0.013417168316814743,-0.01926675700202066,-0.025008464494846408,-0.01942636892211993
2011-11-18,-0.024945442762164188,-0.02500058505646901,-0.03163532684057787,-0.030424001909029476,-0.027405747411253845
2011-11-25,-0.01207998125601395,-0.021871664018560763,-0.01935241585415126,-0.011141083454527398,-0.013595381551949157
2011-12-02,-0.01780095351222685,-0.022584777082033172,-0.021999888996624924,-0.009501869322335328,0.002920628272203487
2011-12-09,-0.03343839030164879,-0.03010196665968164,-0.02518376840063173,-0.03668169409086414,-0.008667100680167917
2011-12-16,-0.067441034505391,-0.06355734538935133,-0.05743041616868137,-0.05968954681982332,-0.023562545664480707
2011-12-23,-0.03536108540560049,-0.020910841388277007,-0.02357860588654179,-0.010317056240405516,-0.0005632602420936324
2011-12-30,-0.010791549700970474,-0.006306421320652645,-0.008084430641199474,-0.008487045164495383,0.0024248298249625595
2012-01-06,-0.04766953427929205,-0.05564134232216994,-0.040283268525809955,-0.034358484792213435,5.848651743060591e-06
2012-01-13,0.0563273833442865,0.043398420225366066,0.05299261571308418,0.0484204973560235,0.031369527761019096
2012-01-20,0.039725740307339524,0.03120785672600228,0.0367149387756308,0.049193680910212284,0.0324774487386823
2012-02-03,0.012582730329298991,0.012352396650288344,-0.0018449434227706366,-0.00359861714366516,0.0009766540602817843
2012-02-10,0.03473309634167269,0.024104709300790225,0.018339271134563528,0.017727356352620776,0.0006977461268450083
2012-02-17,0.014138338761101862,0.014727442696854732,0.018109889470392014,0.0043530050730985525,-0.006670897061520816
2012-02-24,0.0636743158953648,0.05368500352145193,0.05355560669634326,0.04588006611339777,0.028708251924852733
2012-03-02,0.016132396245733663,0.008323063191134215,0.012241245299848135,0.01086982267724094,0.008045903312882432
2012-03-09,0.013956258529484102,0.0006895195383717661,0.004260080268009945,-0.003069616156688017,-0.01666403220085782
2012-03-16,-0.02053671751963805,-0.007498567583190911,-0.026992758578076374,-0.022668805614585914,-0.008856457352556137
2012-03-23,-0.034075839644449046,-0.034369197948628145,-0.028624480520783434,-0.018735330408784712,-0.02226074691913017
2012-03-30,-0.06817891652964957,-0.05554842572368427,-0.06519440530541254,-0.04319605088901541,-0.022248984795981416
2012-04-06,0.037933039738946954,0.03442621326785279,0.030619446284094236,0.02823367341848411,0.012299364931643889
2012-04-13,0.030037329339239117,0.02063880849638184,0.029840582915001506,0.025646078259466788,0.018502321692551303
2012-04-20,0.02988368207702845,0.019004875699419138,0.02014075495492526,0.01592924495712713,0.0171483786339014
2012-04-27,-0.010498098630525206,-0.006597825336202137,-0.01015710676083009,0.0020572032748617484,-0.00046593362882180417
2012-05-04,0.03417133353093902,0.03898219362309223,0.04405437597462525,0.034216665846697566,0.02237833513361057
2012-05-11,-0.018395808155680867,-0.014709237552388326,-0.026106013438401385,-0.027782391064015755,-0.027670917138924042
2012-05-18,-0.029681552897899643,-0.0222900217855978,-0.01883032823305875,-0.027456678503404133,-0.022893335803440332
2012-05-25,-0.0022932060356624824,-0.0014713730651013952,-0.0026579056044398765,0.0025429950063199083,-0.0027980870858807802
2012-06-01,0.03733716294304057,0.030246404744753385,0.02688942245951311,0.021632591987326585,0.014764684763856223
2012-06-08,-0.05506914478293283,-0.04731056068455585,-0.042508307215865904,-0.03817113601867117,-0.030259130401288067
2012-06-15,0.015398644393746256,0.02267304723794053,0.017830649173546854,0.018303260124567483,0.01654556947265432
2012-06-21,-0.025079112961091297,-0.022653943024916537,-0.02508260465889905,-0.021200318936869647,-0.015434476852509114
2012-06-29,-0.0386537273296647,-0.0317351757449311,-0.03021528853274776,-0.027681106542819814,-0.003968364371339105
2012-07-06,-0.0049827269521550135,0.0009034379226876464,0.0006791716388307612,0.005727986846420479,0.004407176064510373
2012-07-13,-0.01586522123047291,-0.012397443133875256,-0.011311089368472173,-0.0025235075711489193,-0.013831746426548257
2012-07-20,-0.016495789296523834,-0.019302065902959673,-0.012189639242938076,-0.022894108978460816,-0.007340302950636714
2012-07-27,-0.022699979406136925,-0.020012673353711572,-0.018309138119803392,-0.02692272380474566,-0.014832816059169947
2012-08-03,-0.00513229522255055,-0.007241886614913714,-0.002980464274250548,-0.003543072092642433,0.009006662236472436
2012-08-10,0.03957852228262205,0.040478533008777795,0.024747180640429012,0.025707970451265574,0.007007924554358418
2012-08-17,-0.03234469983455768,-0.034236335687168676,-0.03554882080783403,-0.03214566559907361,-0.023744821471603318
2012-08-24,-0.010957461205345307,-0.019949514663636408,-0.01532146349086078,-0.018833618194424355,-0.013263069810586043
2012-08-31,-0.04012963564768082,-0.04401587673716534,-0.03296437351717499,-0.04573132229543689,-0.014252605513572736
2012-09-07,0.06217400852449297,0.058661333999581004,0.05038843097153152,0.059352569574539514,0.03152012195223594
2012-09-14,0.011503297812190106,0.003986571832166493,0.0047683828971499575,-0.0009339333741964339,-0.0037957051921774093
2012-09-21,-0.06926862816949877,-0.06640000200054728,-0.051956382091346294,-0.05189395177730881,-0.036423464912018276
2012-09-28,0.03251287731617668,0.036167604798072316,0.03734199946300485,0.040110576490668896,0.03511577525763532
2012-10-12,0.010259790165074683,0.011104853720618304,0.007858917984232806,0.0070503149428462015,0.005820201370149495
2012-10-19,0.0073893998739444295,0.012201282187506662,0.009610639708352731,0.009902192318890292,0.01143207466703127
2012-10-26,-0.04647319808920278,-0.04430458670553978,-0.04583437679405434,-0.03289332562782258,-0.02732604799529072
2012-11-02,0.01813911818670913,0.01782487173562927,0.021446496224098006,0.030707545582972482,0.02501041972487204
2012-11-09,-0.035056210257617126,-0.03177170324159618,-0.03789755762543298,-0.035891124500302664,-0.016636017648957356
2012-11-16,-0.042758489889766466,-0.03733750267884822,-0.03197808025222057,-0.026427395146247173,-0.02270773310297255
2012-11-23,0.004186226034186774,0.004980125284380342,0.010229306669127282,0.008187467996377576,0.003878333417828027
2012-11-30,-0.06031382524206862,-0.05424287547059294,-0.04683321756256526,-0.02886755860254296,-0.006898080131369531
2012-12-07,0.04561688396040942,0.04590547622284432,0.05172677571858836,0.049995014268087126,0.03555182499494231
2012-12-14,0.04755837098867607,0.045566014204381305,0.04409090699488257,0.0427602160687732,0.044060816054148896
2012-12-21,0.017093700823101604,0.020452322379460146,0.007090913514486379,0.012115648520933851,-0.002975337162129744
2012-12-28,0.04519899887361308,0.049472153605419275,0.05073664131381068,0.044571123363152845,0.032836293335749354
2013-01-04,0.007552233567817003,0.0070810531096433555,0.008503541147063223,0.010184812832674214,0.02475321761996845
2013-01-11,0.016069636237910835,-0.010087861457809441,-0.0049441944171225854,-0.010234212095053043,-0.021412161443239507
2013-01-18,0.04984236284263444,0.05908671327116965,0.05678217372829829,0.054821679708165,0.020865776247985753
2013-01-25,-0.028747787923875022,-0.03217320008904454,-0.0161641538504448,-0.026574236761471342,-0.003482125833599142
2013-02-01,0.04999889118767871,0.04375082874484892,0.054674892110352764,0.04753737254590368,0.06277941737178111
2013-02-08,0.03659070994010072,0.035246811550445005,0.03087733213342776,0.02778138161842704,-0.00637730016605521
2013-02-22,-0.04059401632387254,-0.03421387563912335,-0.05547860358732418,-0.05409579363034171,-0.05876708818483385
2013-03-01,0.016864572862555695,0.0146236717718336,0.019477351275606316,0.02120977199328068,0.018574286000503294
2013-03-08,-0.011789051608825532,-0.01913498652634318,-0.029670017421469144,-0.021844289138485483,-0.01835498808049563
2013-03-15,-0.03079469457516099,-0.030435473935707356,-0.023182137141150794,-0.016117137978472553,-0.012315908547003346
2013-03-22,0.02175216987995437,0.023422347603930155,0.024102296060357152,0.03170021099484918,0.018399090944560798
2013-03-29,-0.03600881673778942,-0.03105386625287481,-0.04983734596634766,-0.03669201310760932,-0.042780667316570625
2013-04-03,-0.009337922112859226,-0.005139612872690013,-0.007424888116070124,-0.007455938950227355,-0.0016819024879499865
2013-04-12,-0.00583918547928252,-0.007193357743916479,-0.007490210522647787,-0.0006476161106783102,-0.010423298202432093
2013-04-19,0.012268102095583308,0.014677158286677103,0.024872962414438572,0.03182565114153546,0.01656218485032273
2013-04-26,-0.0422219641686005,-0.039887500279889805,-0.02987562643140026,-0.03176950350749088,-0.02730743541724831
2013-05-03,0.005335956770430236,0.008460681592714358,0.018622386417502503,0.018339225411581814,0.012426966386598928
2013-05-10,0.03360606565311295,0.030225800824692395,0.0297314109300252,0.023612778336357616,0.011515976690071693
2013-05-17,0.033030699748541587,0.04193647100107835,0.028202247487788986,0.02044630813453205,0.010194413739351869
2013-05-24,0.025046324803585776,0.016930043840077205,0.009294206686597023,0.014614750412157498,-0.005685438421821424
2013-05-31,0.010264741951291692,0.010207758413238382,0.0017033094479635938,-0.002364916335044347,0.0023842546771038397
2013-06-07,-0.045330444002134075,-0.052044259709684106,-0.04091287987891389,-0.04696424576984807,-0.028160331583182104
2013-06-14,-0.025309287677810394,-0.021349229750559515,-0.030858231406763963,-0.02365809262944632,-0.021523627798119522
2013-06-21,-0.045808956991037285,-0.036394665768849456,-0.041194835836219856,-0.03607354095544132,-0.03865534736189346
2013-06-28,-0.0960609432062454,-0.08075395382026829,-0.0625365528874217,-0.049429007421889645,-0.019380423759755742
2013-07-05,0.051272172773076996,0.034049056803609444,0.021106298779191415,0.02324236635131948,0.007925240559396753
2013-07-12,0.007754730944321823,0.015224743107643346,0.01894781836689705,0.02682722664272432,0.02069956733155445
2013-07-19,-0.02243743278127786,-0.03054889808149761,-0.021873915890136517,-0.028639540896487237,-0.026974311311420997
2013-07-26,0.018010974448437335,0.026131336462873835,0.016632648448687067,0.028197287183910867,0.003130507123052845
2013-08-02,0.019349559990242158,0.019879568023800715,0.006407434696981716,0.010730424867920172,0.00662667433344083
2013-08-09,0.03267639880212456,0.023374657417574343,0.031256135102764,0.026041197415783122,0.003866830470478688
2013-08-16,0.010614796667696885,-0.0003426232150009824,-0.008211679803353873,-0.0016003349620729425,0.014479611383265308
2013-08-23,0.0004289955788851561,-0.010982566573125751,-0.0021312610126980208,-0.008977908564453652,-0.012066815254181412
2013-08-30,0.024688029183315762,0.025809298662297437,0.01726246128314626,0.015796023877655455,0.0045137779998388455
2013-09-06,0.014367562906223843,0.016847710707442124,0.022177035768398155,0.009221986325471639,0.014710739263217166
2013-09-13,0.042646253171372786,0.04010002918154995,0.049914696389894445,0.023944252429154073,0.05878031752290074
2013-09-18,-0.022970443784145998,-0.014578815464733485,-0.02376193227586293,-0.02231017364553892,-0.023526571806110997
2013-09-27,-0.013715461783619862,0.005333474287251068,0.0034969927147225203,-0.010093034318660443,-0.018113761404767188
2013-09-30,0.008484042136962498,0.0042710209921430166,0.00949453319466525,0.004021004195464239,0.003599078550587434
2013-10-11,0.02476387753608945,0.035765371419717876,0.03268456590082657,0.03089984249853969,0.013331852957556168
2013-10-18,0.0009177093826795191,-0.01738022901020562,-0.01760486063562358,-0.009284853618374458,-0.014996363368924492
2013-10-25,-0.026056509661394285,-0.03651456512455242,-0.02803506830019313,-0.028813989526232566,-0.02212842257074807
2013-11-01,-0.014687507900725599,-0.006276131415765721,-0.00841848716877325,-0.0037589185109150915,0.026451303410014303
2013-11-08,-0.02244603548415723,-0.03278868684805465,-0.030308606082541927,-0.02591314832382068,-0.019882980939131288
2013-11-15,0.018124938005322378,0.019929167843406252,0.028212446319054955,0.02591732617519689,0.006518861236238134
2013-11-22,0.02693738627652674,0.026976332300957095,0.01828821822621659,0.014351026366639513,0.027322898959161894
2013-11-29,0.02192598295782732,0.022786135514342973,0.02582825218221338,0.02000601852291306,0.0021575884537389234
2013-12-06,0.004947698568967817,0.0104736869479629,0.01038662787831435,0.0024323449263404934,0.010506000650926321
2013-12-13,-0.0218228153169967,-0.01741116003132767,-0.01437332297008271,-0.005505055785562872,-0.027127882469919283
2013-12-20,-0.054609204044581104,-0.042979681062856406,-0.05199534017327325,-0.05332156837580289,-0.05020753113929274
2013-12-27,-0.010865737500912152,0.006772266450506588,0.019425411844771697,0.008006412718121074,0.009626937690396261
2014-01-03,-0.010881865085142068,-0.00261619596056127,0.006118468142454814,0.005242594147686227,-0.013329321651463338
2014-01-10,-0.07387862728524167,-0.05612746407482279,-0.04274428693850961,-0.04795492058186403,-0.02300653223048856
2014-01-17,-0.005452401285487487,-0.012466272649986739,-0.0049463434581636205,-0.014489679306810613,-0.00529419575494948
2014-01-24,0.0567480568173885,0.04983871685872427,0.04339869871068982,0.027689685616441688,0.010815869323275452
2014-01-30,-0.020792137491402646,-0.019989944583203665,-0.020255213670756687,-0.017046687162690567,-0.01570763886739096
2014-02-07,0.009555691208451475,0.01032105303962357,0.009220895470968682,0.013254913837740722,-0.0014562114232125624
2014-02-14,0.05602752639249214,0.04787535485708292,0.037111194852287865,0.03589682539131637,0.027867310311853143
2014-02-21,-0.0037150291603433427,-0.006795616172880544,-0.016377610869547875,-0.009603149570076377,-0.000924905125679778
2014-02-28,-0.047232984299049006,-0.03996349160281384,-0.04671573682047371,-0.03728776864133103,-0.02235280759795775
2014-03-07,0.0029840857784306073,-0.0017091850906473755,-0.0005367216548338539,-0.00220664062130141,-0.0059165748012584484
2014-03-14,-0.02700156187112545,-0.01959991130268959,-0.019720325997677448,-0.02428060835475895,-0.023006484765571367
2014-03-21,0.040892881950750845,0.021874777271796108,0.009881075132846919,0.008837891544681155,0.02058289497801416
2014-03-28,-0.01584941403629856,-0.008480581664631826,-0.01461141294174167,-0.014009671078852237,0.003630605141903935
2014-04-04,0.009188327803190609,0.02271409416515253,0.015785878677300774,0.01250249017385402,0.009745245316782654
2014-04-11,0.026156670218057922,0.024997838220385864,0.025611605170470345,0.0328687693797952,0.04074554854581887
2014-04-18,-0.005005239869282293,-0.010352936657469598,-0.005309486904248581,-0.007378143299909509,-0.025890985620237443
2014-04-25,-0.03974977271964192,-0.044851737586381286,-0.038493593059718646,-0.03479132505902941,-0.014981853380972878
2014-04-30,-0.011903023703976464,-0.007684067271363032,-0.00700518879769974,-0.0051050708232814835,-0.0015597865087620046
2014-05-09,0.004121475404231882,-0.005391314472541656,-0.005858899740613972,-0.013695360482827927,-0.008424237943249379
2014-05-16,0.012564039430264283,0.0017483343843127134,0.008788998638676262,0.00677243760163339,0.009475390452815065
2014-05-23,-0.00029907307823819507,0.006826072518336207,0.003909136012196871,0.003648689138429642,0.002900327951179692
2014-05-30,-0.0069957380464864384,0.005494206709387017,0.0058624818988342025,0.0031356415288068774,0.0025820642047545772
2014-06-06,-0.014172985737123889,-0.014266715209151,-0.00901856220391079,-0.008098729629982773,0.0009491675721238584
2014-06-13,0.014838449722895032,0.016855642939632338,0.012139966903439273,0.015611058941630916,0.02380524300915429
2014-06-20,-0.027058452416418757,-0.021477674867907127,-0.01414207653429662,-0.01932541847408018,-0.012261570980659043
2014-06-27,0.03002462866592951,0.01657486005153676,0.023782566967769873,0.014500905161455977,0.0011906087114630774
2014-07-04,0.016971065672564636,0.020893935111873985,0.02290595989322489,0.013173454273402893,0.009088716777344043
2014-07-11,-0.005652188199007248,-0.004977992248631463,-0.014881123367874586,-0.016179791340334263,-0.005610544004976432
2014-07-18,0.022985891332926365,0.005587665443532354,0.001414253203394032,0.008347547493694978,0.011423664417457298
2014-07-25,0.04451814995566352,0.03188269363337767,0.032212871466898656,0.029581417591435608,0.042448201533229576
2014-08-01,0.032267259935311376,0.02943897181368627,0.02984394210274018,0.03459782065987587,0.030621193847793587
2014-08-08,0.029987404508336264,0.016600115398691082,0.007297280401099401,0.011615735837217736,-0.0074304005387416956
2014-08-15,0.023598941564893724,0.020105773218800894,0.019831715250428615,0.01258591095885491,0.008244611369707767
2014-08-22,0.022417248923660066,0.02682652471032214,0.01575218052543638,0.004395761563847671,-0.0052575361427645685
2014-08-29,-0.02397978986045116,-0.01184625380102191,-0.015902683530065687,-0.012577931743030608,-0.0058242039666064295
2014-09-05,0.05847122001617016,0.0426605383992369,0.04442062621196821,0.051701951439750635,0.04292076982920706
2014-09-12,0.020502020460857716,0.008530918583208669,0.008397167845288891,0.006435517053605813,-0.012923843094302358
2014-09-19,0.012842206425734325,-0.0054266340723512305,-0.008724098135065998,-0.0020076299522733686,-0.004844629154180366
2014-09-26,0.01588505744952773,0.009645929171182644,0.01625184921079059,0.019382038389852554,-0.004882105123451355
2014-09-30,0.015885712080476413,0.008800671568883058,0.011605525954240647,0.014579057681246009,0.0002415482667905853
2014-10-10,0.010945251362544022,0.008045717749941145,0.011036544384603629,0.007835968026723263,0.00046990981459112406
2014-10-17,-0.020045614493769986,-0.020631348462616005,-0.011608909174429355,-0.004593428572059135,-0.009546652527876372
2014-10-24,-0.032078611286933956,-0.023328974437307366,-0.024157930564681004,-0.029019806690672254,-0.011889659419634824
2014-10-31,0.05790491506237806,0.04197152892142356,0.05728896190998557,0.052757384177458296,0.04614583767707104
2014-11-07,-0.0027011939824310265,0.0030183143215119423,-0.00019497939514860163,0.0045671589890002385,-0.009753471894127962
2014-11-14,0.01339834883731137,0.009143551533196225,0.01645407127075663,0.012998951894030582,0.04599497611463332
2014-11-21,0.011611047749464845,0.020711521499893273,0.013677582506091671,0.010131903181121987,-0.013505618238901269
2014-11-28,0.049711662250587846,0.0493967733400307,0.060780255173881866,0.0625019392123222,0.10594308315477875
2014-12-05,0.046284586064582044,0.04024543066752785,0.07572024004592741,0.08225596416545419,0.15260659838887547
2014-12-12,0.04107508459446741,0.05796707349780623,0.05446958729806776,0.038526550837238195,-0.0317703679064463
