ÈÕÆÚ,rm,SMB,HML,IC_cap,IC_bp,rankIC_cap,rankIC_bp
2010-11-05,0.041662968419931445,0.006566879479453384,0.006508235195526384,0.007002512840945323,-0.04017859788030461,0.07530350337225969,0.0382515361281792
2010-11-12,-0.06503351511020228,-0.01797177576821456,-0.0027034525100345097,0.10601573527572654,-0.0957519166032809,0.045869398548872765,0.05181035344837164
2010-11-19,-0.03432133494135481,0.012804923501759671,0.01817927184115688,-0.048925551628619376,0.06886754490648413,0.03498172201913355,-0.08230402560028445
2010-11-26,0.005033266747408671,0.016694818012720256,-0.03993174331763661,-0.18086758965819782,-0.30882861122819755,-0.039341326014733495,0.055861509572328584
2010-12-03,-0.011484107235081531,-0.009081167508816695,0.025517339957477563,0.05963543977315529,0.10390177520278904,-0.04541517127968088,0.0063369592995477725
2010-12-10,0.0012095650632013566,-0.012077238339260941,-0.0015037006375804175,0.031957532657532754,0.012104549690526926,0.005107612306803408,-0.021010900121112456
2010-12-17,0.020139279818341516,0.01441998997760105,-0.018717547279078837,-0.14081167686953497,-0.2406511137992784,-0.057251747241636015,-0.0897281080900899
2010-12-24,-0.019437882479864554,-0.0022516811274028528,0.0353430008725167,0.04955929886818177,0.2683476915221999,-0.07328259202880032,0.0854360604006711
2010-12-31,-0.010970736272352455,-0.01761280994431104,-0.02924005485963158,0.034375178655598644,-0.3549289386705992,-0.08632318136868186,0.056295736619295766
2011-01-07,0.012262407856124424,0.014263679694537878,0.032216036950553695,-0.05494603961517421,0.31117468396897696,-0.12344359381770907,-0.08564806275625284
2011-01-14,-0.023608768971332128,-0.009068489528627328,0.049540702376966325,0.16672037056767455,0.4292959381479137,0.1234707052300581,0.05953443927154746
2011-01-21,-0.035059802190267386,-0.009054730355280751,0.02494889109740447,0.06980770887430109,0.19009514236955694,0.059581550906121175,0.0034795942177135303
2011-01-28,0.017858459640819557,0.0020054031451785612,0.0011227257174566563,-0.04480823249184761,0.03647744393379158,-0.044179157546194954,0.010470783008700097
2011-02-01,0.01334984226506064,0.0003734484864781745,-0.013997670170317611,0.009091911508663198,-0.23574934940642023,-0.07019322436915966,-0.0031107012300136665
2011-02-11,0.014194353454999087,0.016763277147416728,-0.005932056163558339,-0.1552944118322397,-0.08098415368012055,-0.06507361192902143,-0.03593328814764608
2011-02-18,0.029132061929662667,0.004210227985258661,-0.014754012394425371,-0.06717582880634013,-0.09409341596787134,0.019633107034522604,0.11953555039500438
2011-02-25,-0.004439767363662472,0.014033337628610401,-0.022966456639096758,-0.10228505436962729,-0.1877664410003738,0.010958343981599795,0.026339848220535783
2011-03-04,0.022845116055066006,-0.0009946216902809782,0.027129030727008032,0.06109301806751637,0.2726949496462278,0.08765030722563583,0.02326025844731608
2011-03-11,-0.007120865143839028,-0.0003567821277343606,-0.003139922106871166,-0.029593356060636247,-0.1147247854895499,-0.012920143557150635,-0.10143668262980698
2011-03-18,-0.009758636192869319,0.0005314220126009945,-0.0027199241920799824,-0.023987687016248836,0.047178300345850216,-0.08488716541294904,0.004338270425226947
2011-03-25,0.024501739906520825,0.0008168759530365518,0.01794333381600153,0.030825925881076202,0.07824496866272652,-0.10243891598795543,-0.016145512727919198
2011-04-01,-0.006601952356669383,-0.013074199701453027,0.030272642811907592,0.12413101868700896,0.2651859478492635,0.0696758852876143,-0.011599239991555462
2011-04-08,0.024636923913674558,-0.0028932048016599827,0.0054144010338519465,0.007281862755775419,0.0618062019189572,-0.11913999044433828,-0.06524294714385714
2011-04-15,0.0016640026719469958,0.0071413838783417755,0.028518775590423324,0.037762082638597476,0.3250562773550164,0.0635762619584662,0.09218813542372693
2011-04-22,-0.017565065169368954,0.009263500888992235,-0.007350551912621693,-0.04932014427145701,-0.0192726281657136,-0.10144468271869687,0.10405360059556217
2011-04-29,-0.032491499845451854,-0.019405681902768483,0.026024669604115553,0.1894760915748807,0.22047252135325007,0.05951443904932276,-0.013583706485627617
2011-05-06,-0.02233831967726574,0.023343655266997335,0.005710232166424262,-0.07655933952596582,0.07735967973324724,0.04294269936332626,-0.0302292247691641
2011-05-13,0.0021432690459408654,0.005428891668136992,-0.007130597013420954,-0.04135566586211213,-0.06975943491020102,0.1365326281403127,0.015625951399459992
2011-05-20,-0.002074748488694489,-0.007835682982489421,-0.004884461729409852,0.04994416499978414,-0.06755644321987292,-0.00040178224202491134,0.043946266069623
2011-05-27,-0.05070797027165552,-0.024059887089755188,0.010127411935135923,0.1739336906867017,0.07678124743103082,-0.01410726785853176,-0.019703330037000408
2011-06-03,0.00777508934266069,-0.004930245243870163,-0.020781864068470983,-0.051736157439942775,-0.2517750989138306,-0.07059189546550518,-0.04555117279080878
2011-06-10,-0.008177206288613181,0.0015315546698521298,0.0068374960575003285,0.012050993384159643,0.020290477127411735,-0.03783108701207791,0.02196913299036656
2011-06-17,-0.02355558706654104,-0.020808460128609926,0.01788338740173482,0.14769050964663166,0.161561694875635,-0.0647607195635507,-0.017390415449060545
2011-06-24,0.046785101792431893,-0.0018551364623375411,-0.008479097863419771,-0.03009080766268862,-0.13669264353048957,-0.10117223524705829,-0.04048311647907199
2011-07-01,0.007359280191050699,0.009116225732385047,-0.025375263775229154,-0.1466937879038887,-0.26256529178623705,-0.03106123401371126,0.03281147568306315
2011-07-08,0.019486843183867508,0.017775200382174994,-0.026956001999076176,-0.15466914634142062,-0.28478486365431366,-0.09661262902921143,-0.014315270169668552
2011-07-15,0.006339292031982691,0.010569819218046428,-0.02544340523232965,-0.10308666548053426,-0.27993213516612037,-0.014693496594406602,0.013564595162168468
2011-07-22,-0.019463771497240212,-0.0005057396539582549,-0.00834915011909554,0.02083924902892677,-0.12361498160433859,0.035587062078467534,0.06983544261602906
2011-07-29,-0.031261509978846025,-0.010519915443076892,0.0037943819941967764,0.10602386892440326,-0.04205885147897337,0.1655493949932777,-0.030907454527272525
2011-08-05,-0.025120454361928335,0.006181737895356778,-0.02595332738333484,-0.0758020098943221,-0.2581684807724811,0.10994877720863566,-0.01784819831331459
2011-08-12,-0.007610218746333053,-0.001707658236702098,-0.02513973028788782,0.016471657604184134,-0.1800680189013137,0.07310436782630918,0.0652407248969433
2011-08-19,-0.023548273787373453,-0.0011954133385920235,0.004892937340050137,0.07380297729264709,0.054116093911708206,-0.00012622362470694117,0.0717745752730586
2011-08-26,0.03332312317018449,0.012328009155275453,0.01967233338034624,-0.07215458561730533,0.23510298049456896,-0.04264491827686974,0.005437393748819431
2011-09-02,-0.03356174299087966,-0.00967862045547432,0.003526900490018619,0.14327786074293736,0.008765075714503188,0.049612551250569445,0.083808486760964
2011-09-09,-0.01881341726554564,-0.002385725399240799,0.015120580253874416,0.11260796463263929,0.19532830312277133,0.0253767264080712,0.017856198402204468
2011-09-16,-0.006219330449638405,0.0014345611605613214,0.006831530103163941,0.012453707798639402,0.08687749623450122,0.06611851242791586,0.02609006766741852
2011-09-23,-0.023595550824984657,0.003225962311109972,0.007770961214648649,0.00453843036787185,0.06062886710476132,0.0673878598651096,0.03944088267647418
2011-09-30,-0.03301392031406869,-0.02046317040391649,0.02359927149810133,0.16099927598137956,0.207022797045206,-0.08017155746174959,-0.03964621829131435
2011-10-14,0.028058961396168813,0.010140692582097032,0.025536623325023128,0.002577598256173395,0.23847282603384065,0.058337092634362604,-0.02470471894132157
2011-10-21,-0.054978182064828296,-0.019980584687020797,0.037167908943039944,0.20194659943878382,0.2632328006073717,0.03754619495772175,-0.022270469671885243
2011-10-28,0.08020319951512822,0.013402610612504895,-0.012108352782665338,-0.13598806448131787,-0.07303164304734519,0.04151335014833498,0.0077031967021855795
2011-11-04,0.02020287779344554,0.01700724244929303,-0.011768226109462585,-0.10734904985007272,-0.18538151149572382,0.061720685785397605,-0.06817675751952801
2011-11-11,-0.02487562189054726,0.003916495518442723,-0.008885677745332677,0.04359843481812971,-0.1674408143387907,-0.07674663051811687,0.09492061022900254
2011-11-18,-0.032838589981447175,-0.0020802410849095746,-0.004012508411687743,0.010403033491637823,-0.11212800323594252,-0.07234835942621584,0.0011297903310036777
2011-11-25,-0.014014962593516311,-0.00932748639492816,-0.0092612248449091,0.031623008422379834,-0.09829304517067607,-0.039600884454271706,-0.07727196968855209
2011-12-02,-0.0049261275423447826,-0.019497987208404587,0.004080253235003955,0.11302510869783056,0.01720582964104923,-0.008245424949166101,-0.03895554395048833
2011-12-09,-0.021057282847992576,-0.008768767701903662,0.024897003974330215,0.11794711236693152,0.30438467538019637,-0.04638718207980089,0.053091701018900206
2011-12-16,-0.04526934722344278,-0.025022744929221356,0.02604042907236549,0.17027426646004154,0.16788930466565563,0.10663718485760951,-0.03789064322936921
2011-12-23,-0.012957454197052187,-0.021650251231159014,0.008398271489216898,0.12154685189150317,0.08352842504254458,-0.09898998877765307,0.04237024855831731
2011-12-30,-0.005688465385984887,6.812672394973533e-06,0.022446937178938826,0.06554846478672492,0.13749542971198225,0.017517083523150255,0.10723852487249859
2012-01-06,-0.023506441464100858,-0.0336314465267042,0.04717028469811125,0.2254463027095974,0.3857036740323445,0.018796208846764965,0.020257113967932977
2012-01-13,0.04528507814546412,0.013080101797769916,-0.019875895108022127,-0.08822123261975999,-0.10502559885454996,-0.0031338125979177545,0.0137352637251525
2012-01-20,0.04584163419411702,0.008253148294546389,0.02887058087523809,-0.048590590782976145,0.273943793787284,-0.09400237780419782,-0.012900587784308715
2012-02-03,0.000798693337699552,0.008523434653296086,-0.013344635521190569,-0.027450808789088947,-0.22325974702572607,-0.04046711630129223,0.025672729696996632
2012-02-10,0.010985239955468407,0.014554759035585398,-0.022878888410086458,-0.16926942227331715,-0.243064052345516,-0.12440360448449427,0.031095901065567394
2012-02-17,0.001369581863104985,0.019884771565099935,-0.005693631906061487,-0.14197250820446575,-0.08956157356821591,0.028424760275114164,0.048703652262802925
2012-02-24,0.0437233208124268,0.022304664302949778,-0.006100655026506627,-0.15997113814732086,-0.021161018646911205,-0.04023111367904088,-0.007438304870054112
2012-03-02,0.012050513213646363,0.0034688246531438447,0.010408346553462202,-0.04163841114860061,0.15294351598081304,-0.0910405671174124,0.07189546550517227
2012-03-09,-0.00583224188691478,0.014880011938367571,-0.017801114097506822,-0.13585540751808786,-0.21585420478695336,0.01624906943410482,0.0279305325614729
2012-03-16,-0.01530608414968293,-0.009390049469959307,-0.025410307021672466,0.04352035966950616,-0.20945012706973556,0.06192246580517561,0.0675025278058645
2012-03-23,-0.02690278709520033,-0.007357990311794411,0.013079596246600295,0.05956835082457455,0.15403637254423425,0.09396771075234167,0.03188835431504795
2012-03-30,-0.03840278267409336,-0.023886088411590112,0.042788676013104494,0.18499342183442846,0.25324641743212434,-0.095891732130357,-0.05467527416971299
2012-04-06,0.026449142531263847,0.011497391684204245,-0.023301838677912988,-0.19762037901781251,-0.24336014444021206,0.025698952210580116,-0.07058433982599806
2012-04-13,0.024057178460451745,0.0028257995345072097,-0.0009544777954619953,-0.07044614836144263,-0.067748978017245,0.03682218691318792,-0.02984344270491894
2012-04-20,0.017977484547269107,0.0027174850975998145,0.013752852162659535,-0.030874949984162712,0.16153492359987875,0.043311147901643345,0.024978055311725682
2012-04-27,-0.0002588661661921954,-0.009488975165819468,0.0049411091811948325,0.02835620855097476,0.10066678190232996,0.014741941577128633,0.02543494927721419
2012-05-04,0.034163950406677523,0.003842651488527228,-0.028510541769453716,-0.11353860487591205,-0.3161312828924719,0.01865531839242658,-0.0541601573350815
2012-05-11,-0.02907344948966817,0.012090319122423651,-0.0034557245058746723,-0.03617195392094015,-0.13272263661442918,-0.03648040533783709,0.09739308214535716
2012-05-18,-0.02386875597287752,-0.0003668092909279499,0.009514236973591071,0.011115475923609187,0.09499834175786305,0.06059045100501116,-0.053878820875787506
2012-05-25,-0.0003418829983139471,0.0005197952248872752,0.00482175485926867,-0.01304147751492137,0.10492141814823212,0.024678496427738082,-0.02888609873443038
2012-06-01,0.02327931289106533,0.0068275575396294155,-0.01452170855956,-0.1164947414951232,-0.2284999098797055,-0.1260445116056845,-0.032272358581762015
2012-06-08,-0.04127231295100653,-0.012847719140032285,0.0008130954557611959,0.12165202984843311,-0.02104333938810829,0.007111190124334715,-0.007119634662607363
2012-06-15,0.017319447140429434,0.0007824225492025673,-0.006224135533529091,-0.017786134787781314,-0.10836915869156566,0.01596195513283481,0.07523061367348526
2012-06-21,-0.021751912930044193,-0.001387495591230608,0.00436840884674986,0.08924371383782448,0.14756918486739898,0.09447838309314546,-0.0005302281136457071
2012-06-29,-0.020133827457318065,-0.022731760551891304,0.0027597289949722673,0.14424197028906244,-0.0013003609643539274,0.02976877520861343,0.10330470338559317
2012-07-06,0.004468620130727352,-0.014232223293270702,-0.02982458455172365,0.009539825914991907,-0.16738650001620156,-0.05999622218024644,0.04887432082578695
2012-07-13,-0.008889392180732147,-0.008250702798226242,-0.011396743621217977,-0.023327412145411584,-0.09455637952645903,-0.08447649418326869,0.0075347503861154
2012-07-20,-0.021288403390148702,-0.00040898412185965305,0.02974806801467599,0.06403633382705982,0.22386024104846064,0.09236902632251469,0.077875531950355
2012-07-27,-0.020575702742593127,-0.000939403686671985,0.0038147498378019616,0.053133829581480475,0.1458478487341424,0.08995344392715475,-0.06326381404237824
2012-08-03,0.0019709592143406507,-0.009261841856848614,0.007965852894542515,0.08047500919805711,0.05225505725517538,-0.05476416404626718,-0.010725008055645061
2012-08-10,0.019547613585187973,0.021208495816845876,-0.024519667420295425,-0.14350817184672282,-0.26354275978760916,-0.04988633207035633,-0.08161112901254458
2012-08-17,-0.03594957808105015,-0.0013354441273972523,0.022917395843842402,0.09500779954401103,0.17939234781212376,-0.046297847753863926,0.021886465405171168
2012-08-24,-0.016339021733492443,-0.007294722314687654,-0.015182498574800288,0.026554087729954556,-0.18579912104150897,0.04527516972410805,0.07035900398893322
2012-08-31,-0.03111597412641498,-0.014675619118055294,0.033871232027213524,0.15505594316555255,0.2797357381210345,0.05365081834242602,-0.04836498183313147
2012-09-07,0.05093724346560102,0.014562205616879554,-0.034621011498491464,-0.17155340845958883,-0.31064467514822963,-0.07974266380737563,0.05233480372004133
2012-09-14,-0.0007077568423686786,0.008742864605177482,0.00038754251816607987,-0.06570285190592079,0.014125512258092924,-0.019615329059211765,-0.02950032778141979
2012-09-21,-0.05030360088791386,-0.022860358175653243,-0.003459882848636145,0.15794787303952187,-0.040568166061610345,0.022993588817653527,0.04599828886987633
2012-09-28,0.04276827371695191,-0.0034364129868399234,-0.0019615606600342055,-0.017725367606463257,-0.052855191327365394,-0.15063056256180624,0.0398471094123268
2012-10-12,0.0049801361469794525,0.004459432854191218,0.014089157267615325,-0.014044527652566622,0.2040877510431614,-0.048995211057900646,-0.01886820964677385
2012-10-19,0.012123947182288708,-0.002111257843879002,0.0034909069298678236,0.019437267126281493,0.02376033091805522,-0.023120256891743237,-0.1517670196335515
2012-10-26,-0.036253413763092324,-0.012911328763822756,0.02493960027963798,0.11083591200262467,0.3146633688708625,0.017250413893487707,-0.07424660274003043
2012-11-02,0.02618432232607182,-0.004122377426103376,0.0020806460458958446,0.012854044454579876,0.036369315831546095,0.00029066989633218146,-0.007011189013211258
2012-11-09,-0.028546409048149535,-0.010040941926350145,0.012818091378342531,0.1347902489279808,0.13789753491657178,0.021266014066822964,-0.004588939877109745
2012-11-16,-0.028416900201702955,-0.00845780486602603,0.01126860597689568,0.09646764609490259,0.13681236343102246,-0.04578717541306014,-0.06918565761841797
2012-11-23,0.007091547096323758,0.004025886315544129,0.01361774360868492,-0.02308527205637424,0.22779501112875983,-0.0579121990244336,0.04419337992644363
2012-11-30,-0.024180454968349196,-0.03819769176649166,0.037109711130342046,0.20313342098002238,0.3377683135789016,-0.038395093278814206,0.017501083345370504
2012-12-07,0.05005468158492499,0.011738952640179373,0.02252615770082047,-0.07968170566021983,0.23904765849960638,-0.020647784975388616,0.023966932965921842
2012-12-14,0.04855881358044467,0.003505228057929489,0.0014864417119150666,-0.012737288841529103,0.009917727511128651,-0.07067678529761441,0.072712807920088
2012-12-21,0.00685100133284644,0.011409881701769514,-0.014360456164261789,-0.0880342557330394,-0.11414262658225813,0.05896421071345237,-0.040527116967966306
2012-12-28,0.04555227655986527,0.009059997585563612,-0.008973595257909132,-0.08192565090195249,-0.13404182696337028,-0.03568617429082545,-0.0959055100612229
2013-01-04,0.017886736154512972,-0.010967520874824102,0.01578290681321166,0.13077055738560522,0.2936781629914512,-0.06257580639784886,-0.11292436582628695
2013-01-11,-0.01631272257676042,0.010280197586039763,-0.015250760964737807,-0.0876650609417514,-0.20892770308278974,0.06330737008188979,-0.03577284192046578
2013-01-18,0.04518711516855056,0.023008577408892394,-0.009233544903890462,-0.19202353154421986,-0.1534495332322738,-0.005653840598228869,-0.13726330292558805
2013-01-25,-0.009158370064420662,-0.01022366151725039,0.02536560661706703,0.10568475704259862,0.18612448922553798,-0.006285403171146346,0.003661374015266836
2013-02-01,0.06674651102202067,-0.004379561744396031,0.029912279197336505,0.05150095606840748,0.10344008850740355,0.020637118190202114,-0.017917087967644085
2013-02-08,0.010356064914045726,0.02232632252163258,-0.020374577209141483,-0.22147145241586358,-0.12129685258580399,0.05034900387782087,0.022849142768252978
2013-02-22,-0.06318436499947688,0.014804289475545906,-0.020862131954591107,-0.0566532828255284,-0.17027601586238178,0.04753919487994311,0.037362192913254585
2013-03-01,0.027820996687976773,-0.0005041213409042086,0.006877589950680821,-0.00853101594795855,-0.0005169667740424186,0.043420482449804995,-0.049200991122123575
2013-03-08,-0.02319734416450603,0.0007892018728824687,-0.006068251923194576,0.012481116970330768,-0.0268308773084714,-0.06662429582550917,0.0032244802720030217
2013-03-15,-0.025723744020744732,-0.013761118970043278,-0.005661229365721791,0.0861493879718798,-0.12839002281794723,-0.024044711607906756,0.0763106256736186
2013-03-22,0.030883470413840097,-0.0002918015688895351,0.001051810354338106,-0.04177239096939378,0.021694710455856997,0.08349203880043111,0.06439582662029578
2013-03-29,-0.04706470967914422,0.0004227072308768583,-0.010344896571304028,-0.011869086982287575,-0.07016703857311223,0.023831820353559484,-0.01103345592728808
2013-04-03,-0.004621094313609131,0.001209950221613322,0.02281479596903016,0.04087077293664528,0.24200235317762353,-0.0561392904365604,-0.01934554828386982
2013-04-12,-0.00863280384932863,-0.003800464183857178,-0.008107018970387243,-0.01200069241864339,-0.10174708329527656,-0.06032289247658307,0.104028711430127
2013-04-19,0.029129486497353918,-0.010620064313596604,-0.011707713173897884,-0.021365215955241736,-0.09425092054803942,-0.029448771653018364,-0.05727530305892287
2013-04-26,-0.03414593717810588,-0.0069371604100146615,-0.0022168187494317204,0.04977660640247814,0.004482566868730747,0.02851853909487883,0.07470971899687774
2013-05-03,0.018632702845164717,-0.004644482056317379,-0.008179922392308558,0.0013908980467009463,-0.09652726342140608,-0.006315181279791998,0.03497861087345415
2013-05-10,0.019226526428952617,0.014552771612860177,-0.03093209165673376,-0.0942524159442977,-0.17924309329382712,-0.027001188902098912,-0.0016217957977310857
2013-05-17,0.020154751971788842,0.025156809534131557,-0.008824897838855778,-0.1123735458644225,-0.09392089327334228,-0.06898298869987443,0.014292603251147234
2013-05-24,0.0019984182403887107,0.018001358689277065,-0.02289938129326978,-0.10314990035729098,-0.20454222115362145,-0.009754330603673374,-0.12452938365981843
2013-05-31,0.003542235381541081,0.004378245038833098,0.007368519364240246,-0.02690332183200055,0.023908470709319674,0.0051862798475538615,0.042747141634907046
2013-06-07,-0.04691090879095161,-0.01141989280555658,0.010665069090165735,0.14609186397292254,0.05360450108146725,0.08097112190135444,-0.006370293003255591
2013-06-14,-0.027127882262012015,-0.006975242948651658,-0.019234482071998377,0.032557945052623403,-0.2708856057510829,0.1478251980577562,-0.04718407982310914
2013-06-21,-0.04112100034343369,-0.009119084579080873,-0.024681410790655924,0.010331064043441664,-0.18555609669470666,0.06557806197846643,-0.00835164835164835
2013-06-28,-0.05037995330954226,-0.05504310533444842,0.0019590707803492317,0.2207953083089687,-0.12976560046926194,0.008832542583806486,-0.003806264514050156
2013-07-05,0.011910171586447582,0.023904794489325237,-0.04419015418158444,-0.08765276677170304,-0.22918945721072048,-0.10331225902510029,-0.03405282280914232
2013-07-12,0.021788625188045918,-0.0007780665312805921,0.006808918407538638,0.022940590322477188,0.05609643067476908,0.12375070834120377,-0.06581895354392826
2013-07-19,-0.037308218004104776,0.005197569979917788,-0.010059321090372542,0.012066426061030224,-0.0841161830799526,0.016773964155157278,0.11421371348570539
2013-07-26,0.015307147291917955,0.012639412092616325,-0.020533186934118715,-0.10758019845107204,-0.07031309775751442,-0.105483838709319,0.03749063878487538
2013-08-02,0.010454089684848622,0.011066915357292558,0.0017486242588798575,-0.04132641067032524,0.06276642075518334,0.03670218557983977,-0.06988433204813387
2013-08-09,0.017243220633126555,0.01810480843161687,-0.014470880608864704,-0.12723529031864927,-0.11424632773979192,-0.024347381637573745,-0.07953199479994222
2013-08-16,0.00793084894641738,-0.006315009677255078,0.04631559634720579,0.07833363368757593,0.3693443050392818,0.04626984744274936,-0.10830875898621095
2013-08-23,-0.007469164200092027,0.0004342949040123609,-0.022144679740559732,-0.04670676475229931,-0.1989356710336815,-0.04020978010866787,0.03685596506627851
2013-08-30,0.011797475217868447,0.01849293034223826,0.03639380428392249,-0.05916733097011268,0.2819467311345715,-0.08434271491905465,0.0016120179113101255
2013-09-06,0.0189592507919496,0.004346752504381363,-0.004629909827159098,-0.016235108624268038,-0.02685313674116578,0.0008013422371359681,-0.08029689218769097
