,600000.SH,600010.SH,600015.SH,600016.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600058.SH,600068.SH,600104.SH,600111.SH,600188.SH,600256.SH,600348.SH,600362.SH,600489.SH,600519.SH,600547.SH,600585.SH,600837.SH,600887.SH,600900.SH,601006.SH,601088.SH,601118.SH,601166.SH,601169.SH,601288.SH,601299.SH,601318.SH,601328.SH,601398.SH,601600.SH,601601.SH,601628.SH,601668.SH,601669.SH,601699.SH,601766.SH,601818.SH,601857.SH,601898.SH,601899.SH,601901.SH,601958.SH,601989.SH
1,浦发银行,包钢股份,华夏银行,民生银行,宝钢股份,中国石化,中信证券,三一重工,招商银行,保利发展,中国联通,五矿发展,葛洲坝(退市),上汽集团,北方稀土,兖矿能源,广汇能源,华阳股份,江西铜业,中金黄金,贵州茅台,山东黄金,海螺水泥,海通证券,伊利股份,长江电力,大秦铁路,中国神华,海南橡胶,兴业银行,北京银行,农业银行,中国北车(退市),中国平安,交通银行,工商银行,中国铝业,中国太保,中国人寿,中国建筑,中国电建,潞安环能,中国中车,光大银行,中国石油,中煤能源,紫金矿业,方正证券,金钼股份,中国重工
2012-08-22,3.4923403378191105,2.0460915689226544,3.1680259741735357,2.7409290293978352,2.6726169483352042,2.5323072607465056,8.337898475753708,9.835943595683108,6.650067137594486,4.386214254472826,3.3926659488930695,21.253002005829146,4.529213686167049,7.060212750951955,23.372757172376463,12.292835886974883,7.076732094054762,11.470615766479572,18.00637452505772,12.89905458499238,161.25568126254487,17.323525517164615,10.045733576530427,7.050957204445991,5.253796080808726,4.465160119848881,3.2449940716629992,11.401238054422507,6.13238078490697,5.455206961765352,2.2835924739770563,1.4172777053482737,3.39336656521288,16.263826135092643,2.5018267828761585,2.2533003215397307,5.791726514599323,14.408086282243909,14.735284437639635,1.5547789794989098,2.7064921322278606,12.346982181207839,3.384653762512983,1.7294505714050377,6.817315554061373,6.236851047256362,3.026012146915838,4.078285000822491,10.53621624886741,4.763110219070804
2012-08-23,3.4923403378191105,2.0811273834590014,3.1789502016706863,2.7549850757024394,2.6726169483352042,2.536485985599223,8.337898475753708,9.776792732135187,6.683687295014073,4.349238791842918,3.454835220207864,21.806311216580625,4.521154587081343,7.054249733425813,23.926222026485537,12.446163015716976,7.0932151657024045,11.692233259636073,18.363610108455177,13.157380110726539,158.5400739159321,18.003459112548214,10.123717393991143,7.100611832646316,5.34333446013078,4.451463309665296,3.256088068489198,11.494014855950358,6.201063449697928,5.446351106307941,2.2804642651085945,1.4115858270135415,3.39336656521288,16.319510548370047,2.5075517869559665,2.2415337402262074,5.861266970177702,14.4525556843496,14.769532629243677,1.5446170253845377,2.7145712132195854,12.459227473764273,3.392674269059223,1.723184446146324,6.7867446322942815,6.2791634695579654,3.0971194819608576,4.126720689668364,10.71757734823316,4.714606041687191
2012-08-24,3.4784081290246194,2.0215664987472115,3.153460337510669,2.750299726934238,2.6661142306993515,2.5155923613356377,8.299332802877881,9.523289031215517,6.670239232046238,4.353860724671656,3.463716544681406,21.154196789623523,4.440563596224277,7.054249733425813,23.875328706567462,12.146175155134616,7.0932151657024045,11.271924220890984,17.95534087028665,13.054049900432876,161.04732264260016,17.629002929583336,9.967749759069712,7.042681433079271,5.451307211666197,4.458311714757088,3.2838230605546936,11.303306986143108,6.034262692348459,5.410927684478296,2.2585668030293626,1.4115858270135415,3.3464968612734753,16.25587121891016,2.4961017787963504,2.2415337402262074,5.781792163802412,14.39326314820868,14.709598293936601,1.5395360483273515,2.666096727269236,11.941651958087377,3.368612749420505,1.71691832088761,6.763816440968962,6.1353012337325135,3.03391296192084,4.049223587514967,10.493035034732708,4.734007712640636
2012-08-27,3.436611502641146,1.8533945889727468,3.127970473350652,2.7409290293978352,2.646606077791796,2.469626387955751,7.859684132093458,9.151483603200006,6.629895043142732,4.353860724671656,3.3482593265253593,19.869728978950445,4.2793816145101475,6.863433172589274,22.2976357891071,11.91951766047239,7.0822264512706425,10.928035007372277,17.34293701303386,13.036828198717265,158.69981552455639,17.668419369895428,9.698351116932692,6.678547492943563,5.446040248176665,4.458311714757088,3.2449940716629992,11.009513781304916,6.024450883092607,5.3356529130903,2.2616950118978245,1.4172777053482737,3.205887749455262,15.460379600661556,2.5018267828761585,2.247417030882969,5.523499043082715,14.067154199433611,14.178751324073929,1.5496980024417235,2.5125941884264615,11.237000954816425,3.2082026184957186,1.723184446146324,6.70267459743478,5.906814153303855,3.0102105169058335,3.8845422454389995,10.216675264270611,4.734007712640636
2012-08-28,3.52949289460442,1.8744160776945549,3.2153642933278532,2.792467865848051,2.913217500861731,2.603345583242695,7.898249804969285,9.168383849927983,6.730755515401496,4.270665933754364,3.4281912467872377,20.087100454602812,4.303558911767267,6.881322225167699,22.42486908890229,12.019513613999845,7.148158737861215,11.073232675302398,17.393970667804926,12.993773944428238,156.63706518710373,17.343233737320666,9.570741233815157,6.76958097797749,5.335434014896482,4.472008524940675,3.2727290637284954,11.09198204932967,6.161816212674523,5.437495250850529,2.3023617271878267,1.4172777053482737,3.2433835126067856,15.464357058752801,2.519001795115583,2.2650669028532544,5.523499043082715,14.12644673557453,14.315744090490103,1.5496980024417235,2.520673269418187,11.099812263914117,3.2322641381344366,1.7357166966637516,6.84024374538669,5.957589060065779,2.986508071890827,3.962039347592396,10.259856478405315,4.792212725500972
2012-08-29,3.5062725466136015,1.8358766817045735,3.193515838333553,2.801838563384454,2.835184889231506,2.5239498110410716,7.844257862943127,8.80502854527646,6.737479546885414,4.205958874152024,3.4281912467872377,19.51403020061021,4.416386298967158,6.982693523112111,20.936239481298564,11.666194578202843,6.955856235305379,10.836331217100621,17.019723866150446,12.692394164405052,152.21291715694431,17.131370370643168,9.421863036844698,6.678547492943563,5.372302759323209,4.478856930032467,3.3115580526201893,11.045593648565745,5.95576821830165,5.428639395393118,2.2867206828455178,1.4229695836830056,3.234009571818905,15.285371444646865,2.490376774716542,2.2591836121964923,5.424155535113602,14.096800467504071,14.358554329995158,1.5395360483273515,2.5125941884264615,10.557293349891347,3.224243631588197,1.7357166966637516,6.733245519201872,5.771414401938723,2.954904811870818,3.894229383208174,9.87122555119299,4.627298522396687
2012-08-30,3.534136964202584,1.7938337042609573,3.2153642933278532,2.8112092609208568,2.8546930421390617,2.54066471045194,7.975381150720938,8.686726818180615,6.811443893208508,4.21982467263824,3.419309922313696,19.385583419542904,4.2874407135958545,6.929026365376834,20.52909292195396,11.526200243264409,6.747070661101899,10.729343461783689,17.15581361220662,12.304905875803811,151.32392037851355,16.47607205045463,9.244627088070343,6.860614463011417,5.301198752214519,4.478856930032467,3.333746046272586,11.102290582832765,5.867461934998989,5.486202455866292,2.2898488917139797,1.4172777053482737,3.2433835126067856,15.563793511033875,2.5132767910357745,2.2650669028532544,5.314877676347577,14.46737881838483,14.812342868748733,1.5395360483273515,2.5125941884264615,10.64459524410191,3.256325657773154,1.7545150724398932,6.779101901852508,5.822189308700647,2.9391031818608138,3.9911007608999203,9.767590637269706,4.675802699780301
2012-08-31,3.534136964202584,1.7903301228073227,3.1825916108364027,2.797153214616252,2.835184889231506,2.5239498110410716,7.882823535818955,8.340271760257068,6.777823735788919,4.349238791842918,3.3571406509989012,17.449001181912724,4.231027019995909,6.768024892171004,20.06469137770151,11.459536274246108,6.972339306953022,10.607071741421484,16.71352193752405,12.1240780077899,152.62963439683375,16.520415545805736,9.216269336266446,6.835787148911255,5.298565270469753,4.430918094389917,3.3226520494463876,11.05590218206884,5.8478383164872865,5.450779034036646,2.296105309450903,1.4115858270135415,3.234009571818905,15.452424684479071,2.473201762477118,2.247417030882969,5.126125011206262,14.49702508645529,15.274693455403316,1.5395360483273515,2.5125941884264615,10.519878252372537,3.2001821119494793,1.7357166966637516,6.733245519201872,5.729101979637119,2.907499921840805,3.9426650720540475,9.603502023557835,4.666101864303577
2012-09-03,3.520204755408093,1.7938337042609573,3.1643845650078193,2.7779288214234654,2.8286821715956534,2.5281285358937886,8.114217573073914,8.340271760257068,6.730755515401496,4.682017955512089,3.374903299945985,16.421426933374264,4.2713225154244405,7.060212750951955,20.33824297226117,11.53286664016624,7.032777236327714,10.683491566647863,16.96018460225087,12.683783313547247,152.62963439683375,17.653638204778392,9.450220788648595,7.15026646084664,5.345967941875546,4.36243404347199,3.333746046272586,11.143524716845144,5.87727374425484,5.441923178579235,2.2804642651085945,1.3945101920093457,3.2433835126067856,15.850170493603372,2.4503017461578853,2.2180005775991605,5.106256309612439,14.76384149908944,15.445934413423531,1.5496980024417235,2.5287523504099116,10.64459524410191,3.19216160540324,1.723184446146324,6.733245519201872,5.754489433018081,2.9707064418808224,4.010475036438269,9.6812282090003,4.646700193350133
